Epoch,Loss_initial,Weight_initial,Loss_peak,Weight_peak,Loss_boundary,Weight_boundary,Loss_pde,Weight_pde,Loss_nonneg,Weight_nonneg,Learning_Rate
1347,3.867080067720963e-06,1.0,3.841810666926904e-06,1.0,2.289795162369046e-07,0.0,5.845053237862885e-06,0.37166666666666665,7.069294269967941e-07,0.1,5.759921627757201e-05
1348,3.836283212876879e-06,1.0,9.876153853838332e-06,1.0,2.2931084231458954e-07,0.0,5.863774276804179e-06,0.3725,7.086072173478897e-07,0.1,5.6875843817634534e-05
1349,3.522084170981543e-06,1.0,6.5776598603406455e-06,1.0,2.2975498836785846e-07,0.0,5.428031727205962e-06,0.37333333333333335,5.555137931878562e-07,0.1,5.6156849749020276e-05
1350,3.72888166566554e-06,1.0,9.035161383508239e-06,1.0,2.2962407797422202e-07,0.0,5.5312066251644865e-06,0.37416666666666665,5.796665618618135e-07,0.1,5.544224116791029e-05
1351,3.6832161640631966e-06,1.0,4.540946974884719e-06,1.0,2.2938831989449682e-07,0.0,5.517320460057817e-06,0.375,5.347267801880662e-07,0.1,5.473202512720286e-05
1352,3.7386862459243275e-06,1.0,4.609536063071573e-06,1.0,2.291803156140304e-07,0.0,6.557883352797944e-06,0.37583333333333335,5.161857075108855e-07,0.1,5.402620863644375e-05
1353,3.713668547788984e-06,1.0,9.950740604836028e-06,1.0,2.2999820714630914e-07,0.0,5.514951226359699e-06,0.37666666666666665,4.866001290793065e-07,0.1,5.332479866175662e-05
1354,4.141300451010466e-06,1.0,5.546505235543009e-06,1.0,2.2932896115435142e-07,0.0,5.770139068772551e-06,0.3775,3.8977270833129296e-07,0.1,5.262780212577468e-05
1355,3.6243218346498907e-06,1.0,5.122459242556943e-06,1.0,2.2940844246477354e-07,0.0,5.4173556236492004e-06,0.37833333333333335,3.6819591286985087e-07,0.1,5.193522590757254e-05
1356,3.8557618609047495e-06,1.0,5.171183602215024e-06,1.0,2.2914548480912345e-07,0.0,5.889425210625632e-06,0.37916666666666665,3.830913328783936e-07,0.1,5.1247076842597646e-05
1357,4.035408892377745e-06,1.0,3.283274281784543e-06,1.0,2.2923811116015713e-07,0.0,5.749293904955266e-06,0.38,4.042814225613256e-07,0.1,5.056336172260367e-05
1358,3.7843274185433984e-06,1.0,6.188345651025884e-06,1.0,2.2909830477146897e-07,0.0,5.541510290640872e-06,0.38083333333333336,4.2164214164586156e-07,0.1,4.988408729558268e-05
1359,3.7065360629640054e-06,1.0,6.136871888884343e-06,1.0,2.2945610567148833e-07,0.0,5.145652266946854e-06,0.38166666666666665,4.558347654892714e-07,0.1,4.9209260265699105e-05
1360,3.552364887582371e-06,1.0,1.5034911484690383e-05,1.0,2.2938928623261745e-07,0.0,4.964717390976148e-06,0.3825,6.240111360966694e-07,0.1,4.853888729322333e-05
1361,4.427926796779502e-06,1.0,9.779006177268457e-06,1.0,2.2886811734679213e-07,0.0,5.012635028833756e-06,0.38333333333333336,9.243179306395177e-07,0.1,4.787297499446581e-05
1362,4.531902050075587e-06,1.0,9.057077477336861e-06,1.0,2.2915529029887693e-07,0.0,5.640858034894336e-06,0.38416666666666666,1.0668178447303944e-06,0.1,4.721152994171206e-05
1363,4.8887013690546155e-06,1.0,1.1382829143258277e-05,1.0,2.2904421825842292e-07,0.0,5.001193130738102e-06,0.385,1.2237526334502036e-06,0.1,4.655455866315795e-05
1364,5.105888703837991e-06,1.0,1.4403614841285162e-05,1.0,2.2916449893273239e-07,0.0,5.365071046981029e-06,0.3858333333333333,1.1364020338078262e-06,0.1,4.590206764284467e-05
1365,4.3717627704609185e-06,1.0,9.195033271680586e-06,1.0,2.2916178465948178e-07,0.0,5.589993634202983e-06,0.38666666666666666,1.006609522846702e-06,0.1,4.5254063320595075e-05
1366,4.1776611396926455e-06,1.0,8.221253665396944e-06,1.0,2.2967063273426902e-07,0.0,5.628720828099176e-06,0.3875,7.406688951050455e-07,0.1,4.461055209195037e-05
1367,3.4128963761759223e-06,1.0,4.354189968580613e-06,1.0,2.2847797254144098e-07,0.0,5.414393854152877e-06,0.3883333333333333,4.7574769723723875e-07,0.1,4.3971540308106486e-05
1368,4.247463039064314e-06,1.0,1.4276154615799896e-05,1.0,2.28802008450657e-07,0.0,5.0336016101937275e-06,0.38916666666666666,3.340965122333728e-07,0.1,4.33370342758517e-05
1369,4.6636782826681156e-06,1.0,7.996040949365124e-06,1.0,2.2968170299009216e-07,0.0,5.860489636688726e-06,0.39,2.298837387115782e-07,0.1,4.2707040257504446e-05
1370,4.6224799916672055e-06,1.0,6.301118901319569e-06,1.0,2.292467797815334e-07,0.0,5.22845721206977e-06,0.3908333333333333,2.451394323088607e-07,0.1,4.208156447085142e-05
1371,5.237313416728284e-06,1.0,2.1578493033302948e-05,1.0,2.2909063090992277e-07,0.0,5.892537501495099e-06,0.39166666666666666,2.467284048179863e-07,0.1,4.1460613089086104e-05
1372,4.557658940029796e-06,1.0,8.01457281340845e-06,1.0,2.2901973295574862e-07,0.0,5.143372163729509e-06,0.3925,2.6436629241288756e-07,0.1,4.0844192240747854e-05
1373,4.091786195203895e-06,1.0,1.001665532385232e-05,1.0,2.302302846146631e-07,0.0,5.1676715884241275e-06,0.3933333333333333,3.145356117784104e-07,0.1,4.023230800966157e-05
1374,3.868360181513708e-06,1.0,1.2305009477131534e-05,1.0,2.2960458068155276e-07,0.0,5.474003955896478e-06,0.39416666666666667,3.4888486766249116e-07,0.1,3.962496643487761e-05
1375,3.600088803068502e-06,1.0,1.0003890565712936e-05,1.0,2.298192498528806e-07,0.0,5.34554692421807e-06,0.395,5.105514446768211e-07,0.1,3.902217351061228e-05
1376,3.658087052826886e-06,1.0,7.932660082587972e-06,1.0,2.2942975874684635e-07,0.0,5.828070243296679e-06,0.3958333333333333,5.78000594941841e-07,0.1,3.8423935186188154e-05
1377,3.7894199067523004e-06,1.0,1.073571911547333e-05,1.0,2.2950959532863635e-07,0.0,5.059859176981263e-06,0.39666666666666667,6.879001261950179e-07,0.1,3.783025736597623e-05
1378,3.709937573148636e-06,1.0,6.95106746206875e-06,1.0,2.2954714040679391e-07,0.0,5.349005277821561e-06,0.3975,7.352166448981734e-07,0.1,3.72411459093367e-05
1379,4.141303634241922e-06,1.0,5.113272436574334e-06,1.0,2.2965025436860742e-07,0.0,5.681840775650926e-06,0.3983333333333333,8.183183126675431e-07,0.1,3.665660663056195e-05
1380,4.010656994068995e-06,1.0,5.973377938062185e-06,1.0,2.294779477551856e-07,0.0,5.892344233870972e-06,0.39916666666666667,9.461277841182891e-07,0.1,3.60766452988184e-05
1381,4.184502813586732e-06,1.0,9.538547601550817e-06,1.0,2.2939123311971343e-07,0.0,5.434991635411279e-06,0.4,8.719470088180969e-07,0.1,3.550126763809059e-05
1382,4.3000154619221576e-06,1.0,5.323583991412306e-06,1.0,2.3003411797617446e-07,0.0,4.5520182538894005e-06,0.4008333333333333,8.166140332832583e-07,0.1,3.493047932712363e-05
1383,4.139674274483696e-06,1.0,1.4397773156815674e-05,1.0,2.2935617494113103e-07,0.0,5.6249627959914505e-06,0.40166666666666667,7.842337481633876e-07,0.1,3.436428599936774e-05
1384,3.4411027627356816e-06,1.0,2.419728843960911e-06,1.0,2.2943201827274606e-07,0.0,6.0936254158150405e-06,0.4025,5.171652901481139e-07,0.1,3.3802693242922295e-05
1385,4.017488208774012e-06,1.0,3.6771264149138005e-06,1.0,2.294079308740038e-07,0.0,5.126521955389762e-06,0.4033333333333333,4.925215648654557e-07,0.1,3.32457066004813e-05
1386,3.942610874219099e-06,1.0,7.468317107850453e-06,1.0,2.2908520236342156e-07,0.0,5.26895746588707e-06,0.4041666666666667,3.824137877472822e-07,0.1,3.2693331569277954e-05
1387,4.237259418005124e-06,1.0,7.241162620630348e-06,1.0,2.2955742906560772e-07,0.0,4.648047706723446e-06,0.405,2.9585908123408444e-07,0.1,3.214557360103074e-05
1388,3.963422841479769e-06,1.0,2.0045308701810427e-05,1.0,2.2891831008564623e-07,0.0,5.1729625738516916e-06,0.4058333333333333,2.448375084895815e-07,0.1,3.16024381018899e-05
1389,4.349623850430362e-06,1.0,1.378649722028058e-05,1.0,2.2915605768503156e-07,0.0,5.491076535690809e-06,0.4066666666666667,2.825935325745377e-07,0.1,3.106393043238334e-05
1390,4.275287665223004e-06,1.0,7.735694453003816e-06,1.0,2.2959665102462168e-07,0.0,5.440851964522153e-06,0.4075,3.372427954673185e-07,0.1,3.0530055907364446e-05
1391,3.4857471291616093e-06,1.0,7.5060929702885915e-06,1.0,2.2894275275575637e-07,0.0,5.090129889140371e-06,0.4083333333333333,3.3905260465871834e-07,0.1,3.0000819795959132e-05
1392,3.741599357454106e-06,1.0,7.4889017014356796e-06,1.0,2.3025049245006812e-07,0.0,4.7050452849362046e-06,0.4091666666666667,4.410454721437418e-07,0.1,2.9476227321514176e-05
1393,3.564464805094758e-06,1.0,9.152206985163502e-06,1.0,2.301160577644623e-07,0.0,5.5301652537309565e-06,0.41,5.001105591873056e-07,0.1,2.8956283661545698e-05
1394,3.522637143760221e-06,1.0,9.869711902865674e-06,1.0,2.2962726120567822e-07,0.0,5.112065082357731e-06,0.41083333333333333,5.047070317232283e-07,0.1,2.8440993947687555e-05
1395,3.4918712117359973e-06,1.0,2.8884041967103258e-06,1.0,2.293223104743447e-07,0.0,4.761827312904643e-06,0.4116666666666667,5.766715958088753e-07,0.1,2.7930363265641128e-05
1396,3.800641252382775e-06,1.0,8.576614163757768e-06,1.0,2.2934327148504963e-07,0.0,5.17780426889658e-06,0.4125,6.997914852036047e-07,0.1,2.742439665512526e-05
1397,3.7913539472356206e-06,1.0,3.768245505852974e-06,1.0,2.2927216036805476e-07,0.0,5.4785969041404314e-06,0.41333333333333333,7.643095614184858e-07,0.1,2.6923099109826065e-05
1398,4.0689246816327795e-06,1.0,7.27792439647601e-06,1.0,2.3011281768958725e-07,0.0,5.439007054519607e-06,0.4141666666666667,8.422447308475967e-07,0.1,2.6426475577347794e-05
1399,3.903913238900714e-06,1.0,7.5143566391489e-06,1.0,2.301178341213017e-07,0.0,5.655976565321907e-06,0.415,8.976368235380505e-07,0.1,2.5934530959164486e-05
1400,3.891117103194119e-06,1.0,5.234311174717732e-06,1.0,2.2943305566514027e-07,0.0,5.700085694115842e-06,0.41583333333333333,8.220362133215531e-07,0.1,2.5447270110570814e-05
1401,3.851294877676992e-06,1.0,1.1271759831288364e-05,1.0,2.2964815116210957e-07,0.0,5.054539087723242e-06,0.4166666666666667,7.033116276033979e-07,0.1,2.4964697840634583e-05
1402,4.025600446766475e-06,1.0,4.081980023329379e-06,1.0,2.2994251480668026e-07,0.0,5.188506293052342e-06,0.4175,6.852922638245218e-07,0.1,2.448681891214924e-05
1403,3.949880920117721e-06,1.0,2.3004261038295226e-06,1.0,2.2977926050771202e-07,0.0,5.583089659921825e-06,0.41833333333333333,5.945538532614592e-07,0.1,2.4013638041586974e-05
1404,3.411705620237626e-06,1.0,2.9301081667654216e-06,1.0,2.2921176423551515e-07,0.0,4.703510512626963e-06,0.4191666666666667,5.317880322763813e-07,0.1,2.354515989905185e-05
1405,3.7735167097707745e-06,1.0,4.030408035760047e-06,1.0,2.294287924087257e-07,0.0,6.188220140757039e-06,0.42,4.907234369966318e-07,0.1,2.3081389108234106e-05
1406,3.968621967942454e-06,1.0,7.931768777780235e-06,1.0,2.2966293045101338e-07,0.0,4.955439180776011e-06,0.42083333333333334,4.840744622924831e-07,0.1,2.2622330246364145e-05
1407,3.3885883112816373e-06,1.0,6.719034445268335e-06,1.0,2.2885916450832156e-07,0.0,4.749224899569526e-06,0.4216666666666667,4.2190367821604013e-07,0.1,2.2167987844167702e-05
1408,3.803634626819985e-06,1.0,1.4388135241460986e-05,1.0,2.2928682597012084e-07,0.0,4.401451860758243e-06,0.4225,4.5820735294910264e-07,0.1,2.1718366385820772e-05
1409,3.5116408980684355e-06,1.0,6.740071057720343e-06,1.0,2.2938819199680438e-07,0.0,5.3226017371343914e-06,0.42333333333333334,3.9923224903759547e-07,0.1,2.1273470308905638e-05
1410,3.770170224015601e-06,1.0,4.447405899554724e-06,1.0,2.2952050926505763e-07,0.0,5.2601626521209255e-06,0.4241666666666667,4.493369090141641e-07,0.1,2.0833304004366943e-05
1411,3.687173602884286e-06,1.0,8.937710845202673e-06,1.0,2.287895597419265e-07,0.0,5.324608537193853e-06,0.425,5.208233915254823e-07,0.1,2.0397871816468482e-05
1412,3.375666437932523e-06,1.0,6.885515176691115e-06,1.0,2.2943072508496698e-07,0.0,4.812073711946141e-06,0.42583333333333334,6.021512035658816e-07,0.1,1.9967178042750136e-05
1413,3.892303539032582e-06,1.0,1.0496180038899183e-05,1.0,2.2856787040836934e-07,0.0,4.550917765300255e-06,0.4266666666666667,6.068631250855105e-07,0.1,1.954122693398548e-05
1414,3.784439513765392e-06,1.0,6.830765869381139e-06,1.0,2.2957716794280714e-07,0.0,5.493791832122952e-06,0.4275,7.070079846016597e-07,0.1,1.9120022694140153e-05
1415,3.7846091345272725e-06,1.0,2.0441273591131903e-05,1.0,2.294899275057105e-07,0.0,5.383420102589298e-06,0.42833333333333334,7.996953854672029e-07,0.1,1.8703569480329918e-05
1416,3.975345862272661e-06,1.0,8.245496246672701e-06,1.0,2.2966017354519863e-07,0.0,5.106445314595476e-06,0.42916666666666664,8.062181677814806e-07,0.1,1.82918714027797e-05
1417,4.253753559169127e-06,1.0,8.049658390518744e-06,1.0,2.2960631440582802e-07,0.0,5.545768544834573e-06,0.43,8.357930028068949e-07,0.1,1.788493252478347e-05
1418,3.683307568280725e-06,1.0,9.541506187815685e-06,1.0,2.290436498242343e-07,0.0,5.1761630857072305e-06,0.43083333333333335,8.745672630539048e-07,0.1,1.748275686266372e-05
1419,4.022766916023102e-06,1.0,1.0532225132919848e-05,1.0,2.294873979735712e-07,0.0,5.084539679955924e-06,0.43166666666666664,8.850284984873724e-07,0.1,1.7085348385731762e-05
1420,4.055333647556836e-06,1.0,3.151749297103379e-06,1.0,2.3012123051557865e-07,0.0,4.883803285338217e-06,0.4325,8.552402164241357e-07,0.1,1.669271101624878e-05
1421,4.279345375834964e-06,1.0,1.4572699910786469e-05,1.0,2.2974195701408462e-07,0.0,5.059208433522144e-06,0.43333333333333335,8.000005777830665e-07,0.1,1.630484862938719e-05
1422,3.4799688819475705e-06,1.0,6.87677129462827e-06,1.0,2.291082381589149e-07,0.0,5.090364084026078e-06,0.43416666666666665,6.240521770450869e-07,0.1,1.5921765053192156e-05
1423,3.8799416870460846e-06,1.0,9.623220648791175e-06,1.0,2.288862219756993e-07,0.0,5.6306062106159516e-06,0.435,6.734995849910774e-07,0.1,1.554346406854387e-05
1424,3.7855929804209154e-06,1.0,1.2467985470721032e-05,1.0,2.297918513249897e-07,0.0,5.445532224257477e-06,0.43583333333333335,5.600786039394734e-07,0.1,1.5169949409120352e-05
1425,3.660501079139067e-06,1.0,4.152109795541037e-06,1.0,2.2921332742953382e-07,0.0,5.211439201957546e-06,0.43666666666666665,5.046233013672463e-07,0.1,1.4801224761360563e-05
1426,3.524679868860403e-06,1.0,5.810735729028238e-06,1.0,2.2946105104892922e-07,0.0,5.877905095985625e-06,0.4375,4.023548854092951e-07,0.1,1.4437293764427806e-05
1427,3.6370418001752114e-06,1.0,7.987034223333467e-06,1.0,2.298068153550048e-07,0.0,5.168325060367351e-06,0.43833333333333335,4.051682935823919e-07,0.1,1.4078160010174188e-05
1428,3.871401986543788e-06,1.0,5.986426003801171e-06,1.0,2.2962595380704443e-07,0.0,4.918992090097163e-06,0.43916666666666665,4.086918181656074e-07,0.1,1.3723827043104673e-05
1429,3.7714812606282067e-06,1.0,6.369740276568336e-06,1.0,2.293994185720294e-07,0.0,5.234975105850026e-06,0.44,3.7000648944740533e-07,0.1,1.3374298360342926e-05
1430,3.619906237872783e-06,1.0,1.1453322258603293e-05,1.0,2.299064618682678e-07,0.0,5.066361609351588e-06,0.44083333333333335,3.281971885371604e-07,0.1,1.3029577411595713e-05
1431,4.012676072306931e-06,1.0,1.70788262039423e-05,1.0,2.2963271817388886e-07,0.0,5.574092938331887e-06,0.44166666666666665,3.6464524555412936e-07,0.1,1.2689667599119625e-05
1432,3.7482175230252324e-06,1.0,6.824362571933307e-06,1.0,2.2956857037570444e-07,0.0,5.093423169455491e-06,0.4425,3.5885898341803113e-07,0.1,1.2354572277687358e-05
1433,3.856904186250176e-06,1.0,6.4532346186751965e-06,1.0,2.2894475648627122e-07,0.0,4.376902325020637e-06,0.44333333333333336,4.053345890042692e-07,0.1,1.2024294754554501e-05
1434,3.6092219488637056e-06,1.0,1.2183137187093962e-05,1.0,2.293502490147148e-07,0.0,5.175415026315022e-06,0.44416666666666665,4.4244669084037014e-07,0.1,1.1698838289426704e-05
1435,3.5543812373362016e-06,1.0,7.338338491535978e-06,1.0,2.2968222879171662e-07,0.0,5.500627594301477e-06,0.445,4.1735123090802517e-07,0.1,1.1378206094427955e-05
1436,3.5530349578039022e-06,1.0,1.6083573427749798e-05,1.0,2.2872490035297233e-07,0.0,5.359830083762063e-06,0.44583333333333336,4.4502496621134924e-07,0.1,1.1062401334068695e-05
1437,3.7486802284547593e-06,1.0,9.121647963183932e-06,1.0,2.2965684820519527e-07,0.0,4.506700861384161e-06,0.44666666666666666,4.631942829291802e-07,0.1,1.075142712521432e-05
1438,3.922283667634474e-06,1.0,7.5110751822649036e-06,1.0,2.2949596711896447e-07,0.0,5.688662895408925e-06,0.4475,4.1592255684008705e-07,0.1,1.044528653705468e-05
1439,3.7067197808937635e-06,1.0,1.1884440027642995e-05,1.0,2.292279930315999e-07,0.0,5.074372893432155e-06,0.4483333333333333,4.864559741690755e-07,0.1,1.01439825910738e-05
1440,3.5649522942549083e-06,1.0,5.8347895901533775e-06,1.0,2.2972159285927773e-07,0.0,5.161171884537907e-06,0.44916666666666666,4.7143507231339754e-07,0.1,9.847518261019985e-06
1441,3.831910817098105e-06,1.0,6.581334673683159e-06,1.0,2.2936636412396183e-07,0.0,5.281374342303025e-06,0.45,4.773355612996966e-07,0.1,9.555896472876606e-06
1442,3.4085314837284386e-06,1.0,1.1230165910092182e-05,1.0,2.2908835717316833e-07,0.0,5.940032679063734e-06,0.4508333333333333,4.7220356691468623e-07,0.1,9.269120104832804e-06
1443,3.5998248222313123e-06,1.0,8.496216651110444e-06,1.0,2.289444722691769e-07,0.0,5.190994215809042e-06,0.45166666666666666,4.608066035416414e-07,0.1,8.987191987255723e-06
1444,3.7826746392966015e-06,1.0,3.842706064460799e-06,1.0,2.2956686507313862e-07,0.0,4.841537702304777e-06,0.4525,4.7598859964637086e-07,0.1,8.710114902661938e-06
1445,3.878319148498122e-06,1.0,6.93284619046608e-06,1.0,2.2920491460354242e-07,0.0,5.3287108130462e-06,0.4533333333333333,5.088196530778077e-07,0.1,8.437891585690453e-06
1446,3.5420396216068184e-06,1.0,7.071710115269525e-06,1.0,2.296563934578444e-07,0.0,4.941824954585172e-06,0.45416666666666666,4.676920752899605e-07,0.1,8.170524723075476e-06
1447,3.846593244816177e-06,1.0,8.092386451608036e-06,1.0,2.290250336045574e-07,0.0,5.487458111019805e-06,0.455,5.638925699713582e-07,0.1,7.908016953620067e-06
1448,3.730420758074615e-06,1.0,5.965016043774085e-06,1.0,2.2947003230910923e-07,0.0,5.294463790050941e-06,0.4558333333333333,5.682322807842866e-07,0.1,7.650370868169916e-06
1449,3.459539357208996e-06,1.0,5.965906893834472e-06,1.0,2.2875499894325912e-07,0.0,5.321290700521786e-06,0.45666666666666667,5.263519256004656e-07,0.1,7.3975890095878345e-06
1450,3.820752681349404e-06,1.0,1.1313974937365856e-05,1.0,2.2899479290572344e-07,0.0,5.050075287726941e-06,0.4575,5.427143605629681e-07,0.1,7.149673872728739e-06
1451,3.3644614632066805e-06,1.0,9.568900168233085e-06,1.0,2.2960557544138283e-07,0.0,5.572748705162667e-06,0.4583333333333333,5.637195386043459e-07,0.1,6.906627904414922e-06
1452,3.7634288219123846e-06,1.0,4.148619609622983e-06,1.0,2.2972794511133543e-07,0.0,5.166485152585665e-06,0.45916666666666667,5.985965572108398e-07,0.1,6.668453503411982e-06
1453,3.7299860196071677e-06,1.0,3.1466893233300652e-06,1.0,2.289926044340973e-07,0.0,4.8877682274905965e-06,0.46,5.440381301013986e-07,0.1,6.4351530204050885e-06
1454,3.823631686827866e-06,1.0,8.025578608794603e-06,1.0,2.292045166996104e-07,0.0,5.974250143481186e-06,0.4608333333333333,6.264149305934552e-07,0.1,6.206728757975859e-06
1455,3.544893615980982e-06,1.0,5.5882542255858425e-06,1.0,2.2937253163490823e-07,0.0,5.679389687429648e-06,0.46166666666666667,6.366947218339192e-07,0.1,5.983182970579511e-06
1456,3.653255589597393e-06,1.0,7.900156560936011e-06,1.0,2.2921659592611832e-07,0.0,5.1957049436168745e-06,0.4625,5.788354542346497e-07,0.1,5.764517864522732e-06
1457,3.7108979995537084e-06,1.0,8.176471055776346e-06,1.0,2.2953453537866153e-07,0.0,5.577881893259473e-06,0.4633333333333333,5.196915253691259e-07,0.1,5.550735597941835e-06
1458,3.6786120745091466e-06,1.0,5.758473889727611e-06,1.0,2.2926758447283646e-07,0.0,5.697854248865042e-06,0.46416666666666667,5.707532864107634e-07,0.1,5.341838280781458e-06
1459,3.483196906017838e-06,1.0,9.065523045137525e-06,1.0,2.2929036447294493e-07,0.0,5.44977137906244e-06,0.465,6.142346933302179e-07,0.1,5.137827974773886e-06
1460,3.7943871120660333e-06,1.0,1.012397297017742e-05,1.0,2.299260870586295e-07,0.0,5.114237865200266e-06,0.4658333333333333,5.32578781076154e-07,0.1,4.938706693418357e-06
1461,3.909743554686429e-06,1.0,6.938337264728034e-06,1.0,2.2902061402874097e-07,0.0,5.245239663054235e-06,0.4666666666666667,6.566309025402006e-07,0.1,4.744476401961549e-06
1462,3.6505884963844437e-06,1.0,8.202836397686042e-06,1.0,2.3000052351562772e-07,0.0,5.406816853792407e-06,0.4675,5.568452365878329e-07,0.1,4.555139017378113e-06
1463,3.4432530355843483e-06,1.0,4.134229584451532e-06,1.0,2.293678278419975e-07,0.0,6.180841410241555e-06,0.4683333333333333,5.254333927950938e-07,0.1,4.370696408351486e-06
1464,3.6345804801385384e-06,1.0,1.014686768030515e-05,1.0,2.2914635167126107e-07,0.0,4.773783985001501e-06,0.4691666666666667,5.192936782805191e-07,0.1,4.191150395255807e-06
1465,3.6269225347496103e-06,1.0,5.804171905765543e-06,1.0,2.2944678335079516e-07,0.0,5.179584150027949e-06,0.47,5.153556230652612e-07,0.1,4.0165027501377365e-06
1466,3.7564423109870404e-06,1.0,8.732559763302561e-06,1.0,2.2927048348719836e-07,0.0,5.126562427903991e-06,0.4708333333333333,5.446250384011364e-07,0.1,3.8467551966990375e-06
1467,3.63191634278337e-06,1.0,8.178333700925577e-06,1.0,2.2941283361888054e-07,0.0,5.768880328105297e-06,0.4716666666666667,5.022941422794247e-07,0.1,3.6819094102795517e-06
1468,3.6362253013066947e-06,1.0,6.372540610755095e-06,1.0,2.303284247773263e-07,0.0,5.115964995638933e-06,0.4725,5.282435040498967e-07,0.1,3.5219670178405637e-06
1469,3.4302356652915478e-06,1.0,9.06746481632581e-06,1.0,2.292607064191543e-07,0.0,5.100884663988836e-06,0.47333333333333333,5.354723953132634e-07,0.1,3.366929597948994e-06
1470,3.1883118936093524e-06,1.0,9.232896445610095e-06,1.0,2.2916063358024985e-07,0.0,7.531401024607476e-06,0.4741666666666667,5.115922476761625e-07,0.1,3.2167986807615416e-06
1471,3.3338806133542676e-06,1.0,1.2167944987595547e-05,1.0,2.292623833000107e-07,0.0,5.59414729650598e-06,0.475,6.001481551720644e-07,0.1,3.0715757480097664e-06
1472,3.728849833350978e-06,1.0,8.854557563608978e-06,1.0,2.295308547672903e-07,0.0,5.485705059982138e-06,0.47583333333333333,5.356873202799761e-07,0.1,2.9312622329853344e-06
1473,3.6255185023037484e-06,1.0,1.2359207175904885e-05,1.0,2.2903810759089538e-07,0.0,5.7523839132045396e-06,0.4766666666666667,5.862938223799574e-07,0.1,2.7958595205261005e-06
1474,3.525806960169575e-06,1.0,6.31449302090914e-06,1.0,2.2947480715629354e-07,0.0,5.4670372264808975e-06,0.4775,5.698743166249187e-07,0.1,2.6653689470020808e-06
1475,3.599760020733811e-06,1.0,1.2986645742785186e-05,1.0,2.2972527347064897e-07,0.0,5.710962796001695e-06,0.47833333333333333,5.213390750213875e-07,0.1,2.539791800302582e-06
1476,3.691517122206278e-06,1.0,4.328587692725705e-06,1.0,2.2925198095435917e-07,0.0,4.772744887304725e-06,0.4791666666666667,5.822372486363747e-07,0.1,2.41912931982334e-06
1477,3.5170314731658436e-06,1.0,9.931208296620753e-06,1.0,2.2891610740316537e-07,0.0,4.664838797907578e-06,0.48,4.950653078594769e-07,0.1,2.3033826964543165e-06
1478,3.5070800095127197e-06,1.0,4.749933850689558e-06,1.0,2.2969402380113024e-07,0.0,5.225275344855618e-06,0.48083333333333333,5.617385454570467e-07,0.1,2.1925530725679995e-06
1479,3.3352062018821016e-06,1.0,3.169213641740498e-06,1.0,2.294194416663231e-07,0.0,5.71536656934768e-06,0.4816666666666667,5.848457362844783e-07,0.1,2.0866415420079797e-06
1480,3.779394774028333e-06,1.0,4.517300567385973e-06,1.0,2.2943005717479537e-07,0.0,5.3916774049866945e-06,0.4825,5.662079729518155e-07,0.1,1.9856491500783564e-06
1481,3.5739867598749697e-06,1.0,8.221669304475654e-06,1.0,2.290426266426948e-07,0.0,5.865800630999729e-06,0.48333333333333334,5.25998132161476e-07,0.1,1.8895768935332043e-06
1482,3.7324768982216483e-06,1.0,1.3551954907597974e-05,1.0,2.2994746018412116e-07,0.0,5.860701094206888e-06,0.4841666666666667,5.724287461816857e-07,0.1,1.7984257205669765e-06
1483,3.785806711675832e-06,1.0,4.129042736167321e-06,1.0,2.2944836075566855e-07,0.0,4.810423888557125e-06,0.485,5.052172582509229e-07,0.1,1.7121965308048569e-06
1484,3.3679771149763837e-06,1.0,1.0606233445287216e-05,1.0,2.2928990972559404e-07,0.0,4.909714334644377e-06,0.48583333333333334,6.151108777885383e-07,0.1,1.6308901752942749e-06
1485,3.6423032270249678e-06,1.0,3.94452990803984e-06,1.0,2.2887311956765188e-07,0.0,4.705110768554732e-06,0.4866666666666667,5.26368921782705e-07,0.1,1.5545074564960331e-06
1486,3.8349221540556755e-06,1.0,6.479692274297122e-06,1.0,2.2997184601081244e-07,0.0,5.287243311613565e-06,0.4875,5.849024091730826e-07,0.1,1.483049128276709e-06
1487,3.5387292882660404e-06,1.0,8.806402547634207e-06,1.0,2.2973722479946446e-07,0.0,4.629118848242797e-06,0.48833333333333334,5.227983592703822e-07,0.1,1.4165158959012245e-06
1488,3.335265319037717e-06,1.0,7.451419605786214e-06,1.0,2.3006923299817572e-07,0.0,6.043678240530426e-06,0.4891666666666667,4.875724926023395e-07,0.1,1.3549084160256922e-06
1489,3.2783464121166617e-06,1.0,5.065430741524324e-06,1.0,2.29240612270587e-07,0.0,5.766694812336937e-06,0.49,5.481043672261876e-07,0.1,1.2982272966910377e-06
1490,3.649654900073074e-06,1.0,5.265389063424664e-06,1.0,2.2963399715081323e-07,0.0,6.326496531983139e-06,0.49083333333333334,5.348465492716059e-07,0.1,1.2464730973170658e-06
1491,3.4910613067040686e-06,1.0,5.726549261453329e-06,1.0,2.292474334808503e-07,0.0,5.03547016705852e-06,0.49166666666666664,5.344999749468116e-07,0.1,1.19964632869686e-06
1492,3.44312820743653e-06,1.0,7.712527803960256e-06,1.0,2.2900925955582352e-07,0.0,5.125396455696318e-06,0.4925,4.701157649833476e-07,0.1,1.15774745299168e-06
