Generation,Individual_ID,Initial_Loss,Peak_Loss,Boundary_Loss,Data_Loss,PDE_Loss
10,18,0.05551599707953078,0.00018206317556803162,0.0,0.02039167306306643,0.0
11,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
11,1,5.029470681378307,8.489980328243507e-07,0.0,0.18350208951901953,0.0
11,2,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
11,3,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
11,4,0.057385629429132584,0.0001470946479121431,0.0,0.03111535798966649,0.0
11,5,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
11,6,0.06499787480009986,2.9886105446816563e-06,0.0,0.038420220218303915,0.0
11,7,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
11,8,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
11,9,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
11,10,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
11,11,0.055695604312514274,0.0001210661591044769,0.0,0.03739956361960115,0.0
11,12,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
11,13,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
11,14,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
11,15,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
11,16,0.06236932692940039,6.810303811955117e-05,0.0,0.03340540988735966,0.0
11,17,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
11,18,0.05551599707953078,0.00018206317556803162,0.0,0.02039167306306643,0.0
11,19,0.05380074030752347,0.00014705006256904594,0.0,0.05076579972263355,0.0
11,20,0.055871499583465815,0.005685465441481109,0.0,0.017301523848342944,0.0
11,21,0.056856207968502014,0.00017665016960065764,0.0,0.03468747390904424,0.0
11,22,0.06031322594884517,0.0001665034607992137,0.0,0.030293797773929553,0.0
12,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
12,1,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
12,2,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
12,3,0.057385629429132584,0.0001470946479121431,0.0,0.03111535798966649,0.0
12,4,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
12,5,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
12,6,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
12,7,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
12,8,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
12,9,0.055695604312514274,0.0001210661591044769,0.0,0.03739956361960115,0.0
12,10,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
12,11,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
12,12,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
12,13,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
12,14,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
12,15,0.05551599707953078,0.00018206317556803162,0.0,0.02039167306306643,0.0
12,16,0.05380074030752347,0.00014705006256904594,0.0,0.05076579972263355,0.0
12,17,0.055871499583465815,0.005685465441481109,0.0,0.017301523848342944,0.0
12,18,0.056856207968502014,0.00017665016960065764,0.0,0.03468747390904424,0.0
12,19,0.06031322594884517,0.0001665034607992137,0.0,0.030293797773929553,0.0
12,20,0.05210000057688526,0.00043192666682156933,0.0,0.02950313619166412,0.0
12,21,0.062173968368322736,2.052101043763014e-07,0.0,0.03451095912223857,0.0
12,22,0.05957553046023742,1.1316068601030736e-05,0.0,0.03231009947625436,0.0
12,23,0.04990450764347146,0.0007713884002631675,3.184923654073203e-08,0.030638393029021438,0.0
13,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
13,1,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
13,2,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
13,3,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
13,4,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
13,5,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
13,6,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
13,7,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
13,8,0.055695604312514274,0.0001210661591044769,0.0,0.03739956361960115,0.0
13,9,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
13,10,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
13,11,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
13,12,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
13,13,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
13,14,0.05551599707953078,0.00018206317556803162,0.0,0.02039167306306643,0.0
13,15,0.055871499583465815,0.005685465441481109,0.0,0.017301523848342944,0.0
13,16,0.062173968368322736,2.052101043763014e-07,0.0,0.03451095912223857,0.0
13,17,0.05957553046023742,1.1316068601030736e-05,0.0,0.03231009947625436,0.0
13,18,0.04990450764347146,0.0007713884002631675,3.184923654073203e-08,0.030638393029021438,0.0
13,19,0.06723102347740689,1.335118690833172e-07,0.0,0.037951313767708245,0.0
13,20,0.05003927239433582,0.00012898912159052382,0.0,0.02305218050939059,0.0
14,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
14,1,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
14,2,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
14,3,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
14,4,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
14,5,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
14,6,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
